Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
41.5,0.0,0.5,0.0,0.4,102.4,105.6,37.4,87.0,0.43129999999999996,10.5,32.2,0.33920000000000006,17.1,20.8,0.8393,11.3,44.4,22.6,7.0,4.1,15.0,21.8,39.1,83.3,0.4706,10.3,27.3,0.3759,17.1,23.3,0.74,9.2,43.7,26.0,9.5,4.9,14.9,20.5,107.76000000000002,93.0
42.5,0.0,0.4,0.0,0.4,101.4,106.0,37.5,87.7,0.4293,10.2,31.2,0.34020000000000006,16.2,20.0,0.8259000000000001,10.8,45.1,22.7,6.7,4.7,15.0,21.7,39.1,84.5,0.4638,11.0,28.7,0.383,16.8,23.2,0.7309,9.3,44.2,26.1,9.8,5.7,14.5,20.5,107.10999999999999,110.0
43.5,0.0,0.4,0.0,0.4,103.5,107.1,38.2,87.3,0.44000000000000006,10.9,31.6,0.35940000000000005,16.2,20.0,0.8259000000000001,10.3,45.1,23.6,6.6,4.7,15.4,22.7,38.8,85.3,0.45550000000000007,11.0,29.1,0.3779,18.5,25.0,0.7398,9.8,44.1,25.6,10.0,6.0,14.1,21.0,107.45,104.0
44.5,0.0,0.3,0.0,0.4,102.6,106.8,37.9,86.7,0.4396000000000001,10.9,32.5,0.35200000000000004,15.9,19.8,0.8195,10.4,44.6,23.8,6.3,4.7,15.1,22.6,38.9,85.2,0.45730000000000004,11.2,28.7,0.38980000000000004,17.8,23.9,0.7527,9.9,43.0,26.4,9.4,6.0,13.5,20.6,107.49000000000001,105.0
45.5,0.0,0.2,0.0,0.5,102.4,106.0,38.0,85.0,0.4494000000000001,11.2,32.2,0.3632000000000001,15.2,18.5,0.8346,9.3,43.4,24.5,6.2,4.7,15.8,21.8,39.0,85.0,0.4596,11.0,28.8,0.37660000000000005,17.0,22.3,0.7684,9.2,41.8,27.2,9.9,5.6,13.2,19.9,107.58,110.0
46.5,0.0,0.1,0.0,0.4,102.4,108.6,37.9,84.7,0.45000000000000007,11.2,32.7,0.3563,15.4,18.9,0.8255000000000001,9.1,41.9,24.6,6.1,4.7,15.1,21.1,39.8,84.5,0.47070000000000006,11.8,28.3,0.40540000000000004,17.2,22.1,0.7862,9.0,42.0,27.4,9.2,5.1,13.0,20.2,107.47999999999999,110.0
47.5,0.0,0.2,0.0,0.4,102.9,109.5,37.6,84.7,0.4462,11.2,33.0,0.3525,16.5,19.7,0.8398,8.7,40.9,24.6,6.1,4.8,14.5,20.4,40.3,84.7,0.4753,11.6,27.3,0.413,17.3,21.5,0.8108000000000001,8.4,41.9,27.1,9.2,5.3,12.7,20.1,106.83,99.0
48.5,0.0,0.3,0.0,0.4,102.6,109.2,37.1,84.8,0.4399,11.8,33.8,0.362,16.6,20.2,0.8206,8.9,40.3,24.8,5.9,4.9,14.6,19.3,40.7,85.4,0.47640000000000005,11.3,27.4,0.3983,16.5,21.0,0.7858,9.2,43.0,26.3,9.0,5.6,13.3,20.4,107.38,108.0
49.5,0.0,0.3,0.0,0.4,104.0,108.1,37.6,84.2,0.4489000000000001,11.6,32.3,0.369,17.2,21.0,0.8199,8.5,39.6,24.5,6.7,5.1,14.9,18.7,40.6,85.3,0.4756,10.7,26.9,0.3795,16.2,20.4,0.7943,9.2,42.4,25.9,9.2,5.5,14.6,20.8,107.67999999999999,98.0
50.5,0.0,0.4,0.0,0.4,104.1,106.8,37.8,83.7,0.45339999999999997,11.7,30.5,0.3861,16.8,20.5,0.817,8.5,39.7,24.3,6.6,5.4,15.3,18.9,40.2,85.7,0.4685,10.2,26.6,0.3667,16.2,20.5,0.7902,9.6,41.2,24.8,9.4,6.0,14.3,20.7,107.57000000000001,107.0
