Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
54.5,0.0,0.6,0.0,0.7,115.1,111.3,44.1,92.1,0.4814,11.4,32.2,0.34900000000000003,15.5,21.0,0.7516999999999999,11.8,46.4,30.7,7.8,4.7,12.8,20.1,39.7,86.5,0.45899999999999996,12.0,33.4,0.3555,19.9,24.9,0.7828,8.6,42.5,26.0,7.8,4.4,14.2,20.0,109.88,121.0
55.5,0.0,0.5,0.0,0.7,116.7,112.6,44.0,92.0,0.4808,11.8,32.0,0.36540000000000006,16.9,22.6,0.7628,12.3,46.8,30.4,7.7,4.4,13.7,21.2,40.3,87.1,0.4627,11.5,33.6,0.34009999999999996,20.5,26.1,0.7699,9.2,42.3,26.4,8.4,4.5,14.5,21.4,109.33,104.0
56.5,0.0,0.5,0.0,0.6,113.5,111.5,42.9,93.7,0.45899999999999996,11.1,31.4,0.3482,16.6,22.7,0.7466,12.9,48.7,29.2,7.6,4.5,14.1,22.1,39.5,87.0,0.45380000000000004,11.5,33.5,0.3409,21.0,27.3,0.7573000000000001,9.1,43.7,26.6,8.4,4.8,14.6,21.2,108.83999999999999,112.0
57.5,0.0,0.4,0.0,0.5,114.0,112.9,42.6,94.0,0.45420000000000005,10.7,31.3,0.33690000000000003,18.1,24.2,0.7614000000000001,12.4,48.3,28.8,8.6,4.5,14.7,22.7,39.8,87.3,0.45549999999999996,11.6,33.1,0.3485,21.7,28.3,0.7577,9.5,44.3,26.7,8.8,4.8,15.9,22.2,108.80999999999999,103.0
58.5,0.0,0.4,0.0,0.5,114.0,110.4,42.6,94.3,0.45280000000000015,11.5,32.5,0.34729999999999994,17.3,22.4,0.8069000000000001,12.2,49.4,28.7,8.1,4.5,14.6,22.5,39.1,87.0,0.4492,10.8,31.9,0.33729999999999993,21.4,28.2,0.7464000000000001,8.5,43.3,26.2,8.8,4.7,14.8,21.5,109.0,115.0
59.5,0.0,0.4,0.0,0.6,112.5,106.8,42.1,94.2,0.44819999999999993,11.5,33.2,0.3412,16.8,22.0,0.7965,12.8,50.1,28.8,8.0,4.0,14.1,21.6,38.5,86.4,0.4457,9.6,31.6,0.30399999999999994,20.2,27.2,0.7259000000000001,8.5,43.4,25.2,8.4,4.6,14.7,21.5,109.0,105.0
60.5,0.0,0.4,0.0,0.6,112.0,107.3,40.8,93.5,0.4372,12.1,33.9,0.3545,18.3,24.2,0.7813,13.4,50.7,27.4,8.4,4.0,14.6,21.9,39.1,87.0,0.44930000000000003,10.4,32.9,0.30989999999999995,18.7,26.1,0.7020000000000001,8.5,43.5,26.1,8.8,5.1,14.7,23.1,108.96,133.0
61.5,0.0,0.4,0.0,0.6,115.0,109.3,42.1,93.1,0.4545,12.3,33.2,0.3713,18.5,24.4,0.7834,13.1,49.8,28.7,8.3,4.0,14.5,21.8,39.8,87.7,0.45389999999999997,10.6,32.6,0.3193,19.1,25.9,0.7395,9.0,42.3,26.2,8.8,5.2,14.5,23.5,109.47999999999999,100.0
62.5,0.0,0.4,0.0,0.6,113.0,107.4,41.5,91.3,0.45709999999999995,12.3,33.0,0.3731,17.7,23.6,0.7778,12.5,48.9,28.8,8.2,4.6,14.3,21.5,39.3,87.1,0.45119999999999993,10.7,33.1,0.3173,18.1,24.8,0.7339,8.9,41.9,25.4,8.4,5.2,14.1,22.9,109.41,102.0
63.5,0.0,0.3,0.0,0.6,111.8,107.0,41.2,89.2,0.46390000000000003,12.0,33.1,0.36419999999999997,17.4,23.1,0.7788,11.3,46.5,28.3,7.7,4.9,14.0,21.1,39.3,86.2,0.45599999999999996,10.3,31.4,0.31789999999999996,18.1,25.2,0.7254,9.0,41.8,25.5,8.3,5.2,13.5,22.7,108.99000000000001,114.0
64.5,0.0,0.4,0.0,0.6,110.9,107.9,41.4,90.1,0.461,12.2,33.6,0.3648,15.9,20.6,0.7931,11.2,46.0,28.2,7.2,4.8,13.5,20.2,40.2,86.8,0.4633999999999999,11.2,33.2,0.3344,16.3,23.4,0.7151,9.5,41.7,25.9,8.6,5.0,13.0,21.6,108.66,113.0
65.5,0.0,0.5,0.0,0.6,110.1,107.5,41.9,90.0,0.4673,12.3,33.8,0.3651000000000001,14.0,18.2,0.7824,11.0,45.3,28.4,7.2,4.8,12.5,19.4,39.9,85.2,0.46869999999999995,11.0,32.2,0.33669999999999994,16.7,23.0,0.7463,8.7,40.9,25.3,8.0,4.7,12.5,19.7,109.3,111.0
