Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER
42.5,0.0,0.6,0.0,0.2,105.4,110.0,39.5,88.7,0.44630000000000003,9.0,29.1,0.30579999999999996,17.4,21.8,0.7985999999999999,11.9,43.8,23.8,6.4,5.0,13.6,20.3,42.8,88.0,0.4861,8.9,25.7,0.3385,15.5,20.5,0.7789,11.0,44.5,22.7,7.6,6.5,13.0,20.7,108.56000000000002,112.0
43.5,0.0,0.6,0.0,0.2,107.1,111.6,40.2,86.8,0.4643,9.2,28.5,0.31839999999999996,17.5,22.5,0.7850999999999999,11.3,42.6,24.3,6.5,5.2,13.8,20.3,43.9,88.5,0.4962000000000001,8.5,25.0,0.3303,15.3,20.1,0.7839,10.9,43.1,23.5,7.8,5.6,12.6,20.9,108.32000000000001,107.0
44.5,0.0,0.7,0.0,0.2,108.0,111.4,40.9,86.0,0.4764000000000001,10.1,28.5,0.3474,16.1,21.0,0.7771,11.1,41.1,25.3,6.4,5.3,13.6,20.6,43.6,87.3,0.49960000000000004,8.3,25.1,0.3233,15.9,20.8,0.7849999999999999,10.8,42.0,22.7,7.7,5.8,12.3,20.5,108.32000000000001,127.0
45.5,0.0,0.7,0.0,0.3,108.0,108.8,40.4,84.3,0.4807,10.5,28.0,0.3659,16.7,21.7,0.7813,10.1,40.0,25.2,7.2,5.5,13.1,20.1,42.8,86.2,0.49660000000000004,7.2,23.7,0.2992,16.0,20.7,0.7907,10.5,41.8,22.0,7.3,5.7,12.2,19.7,107.94000000000001,98.0
46.5,0.0,0.6,0.0,0.3,107.9,108.9,40.2,84.1,0.4793,10.4,28.3,0.35930000000000006,17.1,21.7,0.7994999999999999,10.2,39.4,24.2,8.2,5.5,13.8,19.3,43.1,86.4,0.49890000000000007,7.0,23.7,0.29150000000000004,15.7,20.3,0.7932,11.2,41.8,22.8,8.1,6.1,13.2,19.4,107.88,111.0
47.5,0.0,0.6,0.0,0.4,108.7,108.8,40.4,83.5,0.48480000000000006,10.9,28.4,0.37499999999999994,17.0,21.8,0.7893,9.9,39.9,24.1,8.4,5.6,14.1,19.8,42.6,87.5,0.487,6.9,24.1,0.28340000000000004,16.7,21.3,0.8035,11.8,42.4,22.9,8.2,5.6,13.0,19.2,107.54,116.0
48.5,0.0,0.5,0.0,0.5,108.4,106.1,40.9,84.3,0.48580000000000007,10.3,27.7,0.3609,16.3,21.4,0.7754,9.9,40.9,23.6,8.4,6.1,13.8,19.3,40.8,86.4,0.47309999999999997,7.7,26.2,0.2908,16.8,21.4,0.8051,11.3,41.9,22.2,7.7,5.4,13.3,19.4,107.88000000000002,100.0
49.5,0.0,0.5,0.0,0.5,107.6,105.7,40.5,83.7,0.48430000000000006,10.1,27.5,0.3564,16.5,21.7,0.7722999999999999,9.2,39.4,23.2,9.0,5.7,13.5,20.0,40.2,85.3,0.47169999999999995,8.2,27.6,0.287,17.1,22.2,0.7818000000000002,11.1,42.8,22.8,7.1,5.2,14.3,19.6,107.87,104.0
50.5,0.0,0.4,0.0,0.5,107.7,106.4,40.1,83.2,0.48230000000000006,10.4,28.3,0.3604,17.1,22.2,0.7807,9.3,39.3,23.0,8.5,5.4,13.3,19.2,40.7,85.0,0.47940000000000005,8.1,26.7,0.29359999999999997,16.9,21.5,0.7951,10.5,42.3,23.4,7.0,5.2,13.5,19.1,107.67999999999999,101.0
51.5,0.0,0.4,0.0,0.4,107.5,107.4,39.5,82.4,0.4796,10.8,29.3,0.3641,17.7,22.5,0.8013999999999999,8.7,38.8,23.4,8.6,5.2,13.2,19.1,41.0,85.3,0.4814,8.2,27.2,0.2921,17.2,22.2,0.7784000000000001,10.5,42.5,23.7,7.0,4.6,13.1,18.6,108.41000000000001,102.0
52.5,0.0,0.4,0.0,0.4,107.8,107.3,39.5,82.7,0.4781000000000001,11.2,29.9,0.3691,17.6,22.3,0.8054,8.5,39.6,23.2,8.4,4.8,13.5,19.1,40.5,85.4,0.47519999999999996,8.7,27.6,0.3046,17.6,22.8,0.7727,10.2,42.6,23.9,7.5,3.9,12.9,18.6,108.27000000000001,113.0
53.5,0.0,0.3,0.0,0.4,107.9,107.9,39.6,83.3,0.47539999999999993,11.5,29.8,0.38289999999999996,17.2,21.4,0.8125,7.7,39.5,23.9,8.5,4.6,13.4,18.8,40.6,86.6,0.4697,8.9,28.3,0.3048,17.8,23.0,0.7747999999999999,10.9,43.5,24.2,7.3,5.0,12.8,17.7,108.50999999999999,105.0
54.5,0.0,0.3,0.0,0.4,107.7,108.1,39.2,83.5,0.46950000000000003,11.3,29.8,0.37639999999999996,18.0,22.3,0.8167,7.6,39.5,24.0,8.6,4.7,13.5,18.6,40.9,87.0,0.471,8.5,27.5,0.301,17.8,22.9,0.7779,11.0,44.0,25.6,7.3,4.9,13.0,17.8,108.33,105.0
