Rk,Date,Home or Away,Opp,W/L,Points,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,Opponent DER,gamePoints
45.5,0.0,0.6,0.0,0.4,116.2,115.2,43.9,89.9,0.49140000000000006,9.0,26.8,0.3285,19.4,25.1,0.7382000000000001,8.8,45.3,26.8,6.9,6.5,12.4,19.4,42.1,91.9,0.4569,13.5,34.8,0.38820000000000005,17.5,23.0,0.7426,10.8,46.9,28.3,6.7,3.9,11.9,20.8,109.87,121.0
46.5,0.0,0.7,0.0,0.4,116.9,117.3,44.1,91.0,0.4868,9.3,28.2,0.3222,19.4,24.7,0.7492,9.6,46.8,26.8,6.4,7.0,12.7,19.3,42.6,94.2,0.4516,14.4,37.4,0.3888000000000001,17.7,23.6,0.7301,11.7,47.8,27.7,7.3,3.7,11.3,20.5,110.08,99.0
47.5,0.0,0.7,0.0,0.3,112.8,115.4,43.2,91.5,0.4736000000000001,9.6,28.9,0.3225,16.8,22.1,0.7338,9.3,47.2,26.2,6.1,6.7,12.5,19.2,42.6,94.3,0.45109999999999995,13.9,37.4,0.37210000000000004,16.3,22.5,0.7066,11.4,49.0,28.1,7.6,4.1,10.9,19.2,109.21,108.0
48.5,0.0,0.7,0.0,0.3,113.0,115.7,43.5,92.4,0.47240000000000004,10.1,30.0,0.3303,15.9,20.9,0.7463,8.8,46.6,26.6,6.0,6.3,11.8,18.8,43.0,94.2,0.4558999999999999,13.7,35.8,0.383,16.0,21.9,0.7163,10.9,49.0,28.7,7.4,3.8,10.7,18.8,109.04,107.0
49.5,0.0,0.6,0.0,0.2,111.6,114.9,42.8,90.9,0.47190000000000004,10.2,31.3,0.322,15.8,20.5,0.7546,8.6,47.2,26.4,5.8,6.0,12.8,18.8,43.0,94.7,0.4532999999999999,12.9,35.0,0.3687,16.0,21.9,0.7163,10.9,48.3,27.8,7.5,3.4,10.0,18.4,108.6,125.0
50.5,0.0,0.6,0.0,0.3,110.1,112.2,42.6,89.6,0.4768,9.8,31.1,0.3135,15.1,20.2,0.7394999999999999,9.3,46.9,25.4,5.3,6.1,12.9,18.3,42.6,93.6,0.4548,12.1,33.7,0.3641,14.9,20.7,0.7094,10.8,46.2,27.2,7.5,3.5,9.8,18.3,109.03,122.0
51.5,0.0,0.5,0.0,0.4,111.1,111.1,42.8,90.3,0.4753,9.9,31.6,0.3115,15.6,20.3,0.7544000000000001,9.4,47.3,25.8,6.0,6.2,12.8,18.0,42.4,92.4,0.4587,11.9,32.4,0.3746,14.4,20.3,0.7013,10.0,45.8,26.4,7.3,4.0,10.7,18.1,109.3,90.0
52.5,0.0,0.5,0.0,0.3,109.6,112.5,42.3,91.5,0.46210000000000007,9.6,32.3,0.2951,15.4,20.4,0.7445,10.4,47.5,26.4,5.8,6.0,12.4,18.5,42.9,92.4,0.4644000000000001,11.8,31.8,0.37650000000000006,14.9,20.4,0.7258000000000001,10.0,46.8,27.0,6.9,4.1,10.6,18.6,109.3,88.0
53.5,0.0,0.5,0.0,0.3,109.0,114.5,41.7,91.8,0.4541999999999999,10.0,33.0,0.30229999999999996,15.6,20.3,0.7750999999999999,10.4,46.8,26.5,6.0,5.9,12.6,18.3,43.5,93.0,0.46820000000000006,11.8,31.1,0.38380000000000003,15.7,20.7,0.7529000000000001,10.3,47.7,27.8,7.3,4.6,10.7,18.5,109.19000000000001,131.0
54.5,0.0,0.4,0.0,0.4,110.5,114.5,41.8,90.9,0.45999999999999996,10.2,32.0,0.32070000000000004,16.7,21.5,0.7876,10.9,47.7,26.6,6.0,6.0,12.8,18.2,43.5,93.5,0.46589999999999987,11.4,32.3,0.36269999999999997,16.1,20.4,0.7952000000000001,10.6,46.8,27.2,7.3,5.0,10.6,19.1,109.19000000000001,111.0
